farm_id,farm_name,farm_type,cow_id,animal_id,date,milk_yield_l,rumination_min,activity_rate,eating_min,standing_min,resting_min,data_collection_rate_pct,group_id,parity,days_in_milk,insemination_flag,pregnancy_status,data_source,productivity_class_demo
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-003,FARM-03-COW-003,2026-03-04,17.68,305.98,55.16,253.93,351.13,828.86,90.55,FARM-03-PEN-02,1,178,0,pregnant,bootstrap/demo,low
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-003,FARM-03-COW-003,2026-03-05,15.93,270.93,49.05,229.15,263.41,900.0,92.29,FARM-03-PEN-02,1,179,0,pregnant,bootstrap/demo,low
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-11-21,21.14,,52.47,235.04,319.06,888.63,83.49,FARM-03-PEN-03,3,127,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-11-22,20.94,297.7,57.64,293.58,302.65,868.12,79.16,FARM-03-PEN-03,3,128,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-11-23,18.95,267.62,54.38,257.38,314.62,857.46,89.31,FARM-03-PEN-03,3,129,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-11-24,19.05,297.14,60.32,225.91,322.57,895.84,88.06,FARM-03-PEN-03,3,130,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-11-25,24.43,287.17,47.9,235.25,294.48,900.0,81.21,FARM-03-PEN-03,3,131,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-11-26,23.63,301.0,67.63,279.99,329.46,830.53,86.69,FARM-03-PEN-03,3,132,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-11-27,22.42,282.11,46.03,275.57,334.66,787.11,90.78,FARM-03-PEN-03,3,133,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-11-28,22.17,285.96,50.21,245.38,293.11,879.5,93.0,FARM-03-PEN-03,3,134,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-11-29,21.65,276.0,52.03,256.99,296.63,880.8,84.31,FARM-03-PEN-03,3,135,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-11-30,21.66,256.96,63.38,232.59,337.94,878.22,84.93,FARM-03-PEN-03,3,136,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-01,22.57,261.34,53.84,247.59,299.25,898.85,80.7,FARM-03-PEN-03,3,137,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-02,22.41,304.08,57.76,223.52,306.32,888.88,79.92,FARM-03-PEN-03,3,138,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-03,21.28,303.69,46.06,245.95,309.73,896.19,85.99,FARM-03-PEN-03,3,139,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-04,20.04,310.24,56.95,262.06,336.84,857.1,87.93,FARM-03-PEN-03,3,140,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-05,21.77,263.82,57.37,296.41,307.04,829.93,87.07,FARM-03-PEN-03,3,141,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-06,20.2,278.51,61.86,245.56,369.76,825.51,80.37,FARM-03-PEN-03,3,142,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-07,22.16,308.63,68.97,236.86,302.87,898.3,85.97,FARM-03-PEN-03,3,143,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-08,19.48,283.05,52.96,226.15,317.44,898.4,83.62,FARM-03-PEN-03,3,144,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-09,20.27,286.73,67.02,211.57,322.79,900.0,85.78,FARM-03-PEN-03,3,145,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-10,20.94,300.76,52.3,264.45,323.44,847.41,87.97,FARM-03-PEN-03,3,146,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-11,20.64,269.87,,221.2,264.11,900.0,81.4,FARM-03-PEN-03,3,147,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-12,19.02,239.46,57.65,262.86,310.88,843.45,85.65,FARM-03-PEN-03,3,148,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-13,,,,247.94,293.7,886.01,70.71,FARM-03-PEN-03,3,149,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-14,20.18,289.91,56.21,193.22,374.65,868.46,87.16,FARM-03-PEN-03,3,150,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-15,19.4,262.49,67.82,258.77,335.93,842.75,84.7,FARM-03-PEN-03,3,151,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-16,21.54,261.76,47.38,240.55,314.87,900.0,81.41,FARM-03-PEN-03,3,152,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-17,21.57,292.1,64.88,228.15,298.18,900.0,85.1,FARM-03-PEN-03,3,153,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-18,21.04,288.6,54.49,242.23,312.02,872.22,85.12,FARM-03-PEN-03,3,154,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-19,20.24,254.53,62.58,259.13,379.79,801.4,90.64,FARM-03-PEN-03,3,155,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-20,18.98,291.95,59.14,265.91,314.03,836.85,97.27,FARM-03-PEN-03,3,156,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-21,19.64,285.66,60.16,239.6,331.71,873.74,82.76,FARM-03-PEN-03,3,157,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-22,19.69,291.01,57.02,282.38,345.8,807.68,86.18,FARM-03-PEN-03,3,158,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-23,20.77,281.57,53.6,250.44,304.27,880.57,84.71,FARM-03-PEN-03,3,159,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-24,18.84,294.07,55.38,224.21,290.22,900.0,92.03,FARM-03-PEN-03,3,160,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-25,20.18,296.13,56.33,208.33,321.36,881.37,92.93,FARM-03-PEN-03,3,161,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-26,19.15,,56.47,241.88,304.88,900.0,80.42,FARM-03-PEN-03,3,162,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-27,17.98,,59.86,233.43,329.81,883.64,83.89,FARM-03-PEN-03,3,163,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-28,20.67,294.97,55.52,288.47,361.94,791.7,87.0,FARM-03-PEN-03,3,164,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-29,20.37,292.77,48.8,254.37,347.39,848.54,86.2,FARM-03-PEN-03,3,165,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-30,21.19,281.15,70.56,246.82,294.02,900.0,87.5,FARM-03-PEN-03,3,166,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2025-12-31,20.95,280.46,49.75,238.88,316.78,883.21,84.32,FARM-03-PEN-03,3,167,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-01,22.13,,72.84,242.72,320.81,832.49,81.0,FARM-03-PEN-03,3,168,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-02,17.34,289.79,64.9,245.93,340.4,830.14,83.64,FARM-03-PEN-03,3,169,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-03,18.39,268.27,55.77,211.8,281.12,900.0,93.63,FARM-03-PEN-03,3,170,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-04,20.47,273.8,67.8,249.33,333.65,875.97,84.82,FARM-03-PEN-03,3,171,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-05,22.65,280.21,57.59,266.9,324.73,823.42,81.48,FARM-03-PEN-03,3,172,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-06,18.26,288.95,63.44,226.54,293.6,900.0,89.64,FARM-03-PEN-03,3,173,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-07,20.9,259.58,61.72,217.97,337.77,857.5,89.42,FARM-03-PEN-03,3,174,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-08,21.03,250.55,61.17,226.06,307.66,894.21,83.72,FARM-03-PEN-03,3,175,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-09,19.66,311.66,51.36,239.44,307.22,900.0,96.27,FARM-03-PEN-03,3,176,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-10,18.52,230.95,57.0,233.88,318.27,892.99,94.1,FARM-03-PEN-03,3,177,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-11,21.06,219.51,65.67,289.97,272.79,878.1,88.08,FARM-03-PEN-03,3,178,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-12,16.71,231.56,61.99,245.71,362.04,804.64,93.5,FARM-03-PEN-03,3,179,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-13,20.17,271.23,54.69,304.53,304.12,843.51,82.79,FARM-03-PEN-03,3,180,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-14,18.54,,55.62,252.71,370.53,806.13,82.73,FARM-03-PEN-03,3,181,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-15,18.95,304.72,58.55,246.63,264.16,900.0,91.05,FARM-03-PEN-03,3,182,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-16,20.16,287.48,59.53,247.79,297.08,879.78,83.92,FARM-03-PEN-03,3,183,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-17,21.78,273.91,,236.77,283.48,900.0,81.03,FARM-03-PEN-03,3,184,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-18,19.3,310.9,61.65,274.85,326.8,836.99,84.54,FARM-03-PEN-03,3,185,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-19,19.43,285.04,60.39,250.89,327.32,870.06,88.83,FARM-03-PEN-03,3,186,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-20,20.92,280.15,69.2,249.2,355.48,810.26,83.68,FARM-03-PEN-03,3,187,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-21,20.28,286.96,76.1,260.35,293.16,895.85,85.16,FARM-03-PEN-03,3,188,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-22,20.43,296.69,60.59,248.72,342.33,816.49,80.55,FARM-03-PEN-03,3,189,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-23,19.75,280.52,60.8,256.99,306.57,900.0,84.94,FARM-03-PEN-03,3,190,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-24,18.95,283.73,37.59,269.78,316.83,832.65,90.32,FARM-03-PEN-03,3,191,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-25,18.93,270.15,49.05,243.82,329.59,876.76,86.54,FARM-03-PEN-03,3,192,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-26,21.92,297.65,65.54,275.92,357.53,839.18,93.16,FARM-03-PEN-03,3,193,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-27,19.81,256.65,72.01,217.97,346.13,900.0,82.31,FARM-03-PEN-03,3,194,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-28,19.82,292.63,56.4,242.55,280.55,900.0,92.59,FARM-03-PEN-03,3,195,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-29,18.8,262.69,58.84,248.87,312.46,895.37,84.83,FARM-03-PEN-03,3,196,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-30,20.81,,54.55,261.55,367.22,794.7,77.65,FARM-03-PEN-03,3,197,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-01-31,21.44,281.13,59.38,220.03,325.75,900.0,90.36,FARM-03-PEN-03,3,198,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-01,21.19,275.85,57.72,257.66,305.49,854.1,84.18,FARM-03-PEN-03,3,199,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-02,21.28,307.05,63.51,253.62,273.51,891.93,87.56,FARM-03-PEN-03,3,200,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-03,18.27,280.24,56.99,254.51,279.49,900.0,87.23,FARM-03-PEN-03,3,201,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-04,17.61,,62.0,223.62,263.24,900.0,81.72,FARM-03-PEN-03,3,202,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-05,21.45,294.47,54.74,243.17,321.14,891.17,90.99,FARM-03-PEN-03,3,203,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-06,20.37,273.85,62.75,237.11,344.94,860.03,89.78,FARM-03-PEN-03,3,204,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-07,20.71,,48.22,264.87,356.54,816.51,83.73,FARM-03-PEN-03,3,205,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-08,18.72,251.14,47.96,244.43,304.29,885.04,85.5,FARM-03-PEN-03,3,206,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-09,19.45,280.5,,228.63,316.11,900.0,81.23,FARM-03-PEN-03,3,207,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-10,20.41,279.19,69.26,254.13,262.64,900.0,87.78,FARM-03-PEN-03,3,208,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-11,22.05,297.49,57.02,207.54,329.84,877.75,86.23,FARM-03-PEN-03,3,209,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-12,19.86,,60.16,252.84,300.89,894.43,83.16,FARM-03-PEN-03,3,210,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-13,16.84,305.33,63.25,270.13,326.06,837.52,95.92,FARM-03-PEN-03,3,211,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-14,20.68,306.67,60.61,211.46,333.54,890.0,84.31,FARM-03-PEN-03,3,212,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-15,18.48,303.25,71.92,233.88,287.2,900.0,87.62,FARM-03-PEN-03,3,213,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-16,18.0,325.03,54.85,241.34,316.98,873.17,87.27,FARM-03-PEN-03,3,214,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-17,22.78,294.96,59.27,283.71,300.04,836.87,85.78,FARM-03-PEN-03,3,215,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-18,21.48,286.44,59.15,213.79,282.1,900.0,82.38,FARM-03-PEN-03,3,216,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-19,16.18,268.42,48.19,268.12,343.57,777.72,87.62,FARM-03-PEN-03,3,217,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-20,19.47,276.28,58.49,239.22,318.54,866.02,83.14,FARM-03-PEN-03,3,218,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-21,20.96,279.83,63.06,235.29,309.83,900.0,96.33,FARM-03-PEN-03,3,219,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-22,17.16,282.55,50.29,229.15,336.7,900.0,82.98,FARM-03-PEN-03,3,220,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-23,18.43,277.91,59.62,285.64,334.78,811.84,83.66,FARM-03-PEN-03,3,221,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-24,16.3,265.48,58.11,185.66,315.91,900.0,91.35,FARM-03-PEN-03,3,222,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-25,19.82,302.37,54.19,252.65,279.74,900.0,91.67,FARM-03-PEN-03,3,223,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-26,19.12,,52.35,273.18,310.19,864.7,83.78,FARM-03-PEN-03,3,224,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-27,18.38,283.12,62.25,281.23,262.69,894.9,89.48,FARM-03-PEN-03,3,225,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-02-28,17.89,278.14,56.08,251.54,281.07,900.0,80.69,FARM-03-PEN-03,3,226,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-03-01,20.46,282.54,68.47,267.73,301.5,862.12,86.55,FARM-03-PEN-03,3,227,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-03-02,22.15,277.93,59.08,267.86,295.51,894.16,86.08,FARM-03-PEN-03,3,228,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-03-03,18.85,308.78,53.23,283.88,293.21,900.0,79.63,FARM-03-PEN-03,3,229,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-03-04,19.88,262.54,67.4,221.07,294.48,900.0,92.01,FARM-03-PEN-03,3,230,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-004,FARM-03-COW-004,2026-03-05,17.66,272.61,67.78,229.07,295.33,900.0,82.78,FARM-03-PEN-03,3,231,0,pregnant,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-11-21,21.69,304.35,63.78,254.8,289.09,883.45,84.83,FARM-03-PEN-04,1,80,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-11-22,19.16,276.59,53.79,223.09,330.36,888.14,93.04,FARM-03-PEN-04,1,81,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-11-23,18.72,270.45,54.82,275.72,334.3,852.14,86.57,FARM-03-PEN-04,1,82,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-11-24,23.15,352.13,57.2,275.94,347.11,818.36,89.8,FARM-03-PEN-04,1,83,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-11-25,21.28,302.04,60.39,234.3,299.39,887.97,84.43,FARM-03-PEN-04,1,84,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-11-26,21.73,327.27,55.53,262.14,324.21,870.4,83.28,FARM-03-PEN-04,1,85,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-11-27,21.45,279.43,56.67,247.97,366.26,818.68,93.76,FARM-03-PEN-04,1,86,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-11-28,22.67,314.6,49.03,266.45,340.41,842.45,90.84,FARM-03-PEN-04,1,87,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-11-29,22.16,300.51,,252.34,304.49,882.84,77.62,FARM-03-PEN-04,1,88,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-11-30,19.62,301.23,43.85,260.11,348.05,846.06,95.18,FARM-03-PEN-04,1,89,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-12-01,19.07,246.97,51.42,209.91,313.29,900.0,92.55,FARM-03-PEN-04,1,90,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-12-02,22.01,291.37,55.31,226.29,366.0,788.38,91.87,FARM-03-PEN-04,1,91,0,open,bootstrap/demo,medium
FARM-03,Emerging Supply Farm,Emerging Supplier,FARM-03-COW-005,FARM-03-COW-005,2025-12-03,19.5,326.52,40.12,269.06,339.89,835.45,90.11,FARM-03-PEN-04,1,92,0,open,bootstrap/demo,medium
